PlayerID,Name,Age,Nationality,Club,Position,MatchesPlayed,Goals,Assists,YellowCards,RedCards,MarketValue
P01319,EZEQUIEL JACKSON,16.0,Argentina,Bayern Munich,LB,2.0,0.0,1.0,0.0,0.0,25495279.0
P01864,Mateo Lopez,24.0,United States,Barcelnoa,LB,20.0,0.0,1.0,1.0,0.0,32500000.0
P02344,Ethan Abdullah,23.0,Por,Napoli,CB,0.0,0.0,0.0,2.0,1.0,50900000.0
P02450,YUSUF ABDULLAH,20.0,Côte D'Ioire,Porto,LM,0.0,0.0,0.0,6.0,0.0,45594000.0
P02137,Omar D. Smith,30.0,Br A,Paris  Saint-Germain,FWD,25.0,60.0,0.0,1.0,0.0,32500000.0
P01066,Ahmed Müller,28.0,Por,Porto,WFD,29.0,12.0,3.0,1.0,0.0,48000000.0
P04961,Omar Lopezz,26.0,Gh,Liverpool,CAM,23.0,0.0,1.0,1.0,0.0,54200000.0
P02622,Michael Singh,25.0,Spain,Ajax,Defender,22.0,0.0,0.0,1.0,0.0,6520000.0
P00078,Omar Miller,26.0,Waes,PSV Eindhoven,MF,17.0,5.0,1.0,1.0,0.0,32500000.0
P02899,MOHAMED WILLIAMS,24.0,🇧🇷,Manchester City,Goalkeeper,21.0,0.0,1.0,2.0,0.0,38986029.0
P01315,daniel d. taylor,25.0,Deu,Ajax,CDM,20.0,0.0,0.0,2.0,0.0,32500000.0
P04373,Benjamin Schmidt,27.0,Portugal,RB Leipzig,Midfielder,32.0,3.0,2.0,8.0,0.0,38199679.0
P00873,Ethan Davis,24.0,Côtee D'Ivoire,Tottenham,ST,24.0,5.0,1.0,2.0,0.0,39230013.0
P03851,Omar V. Martin,25.0,Spain,Benfica,LM,19.0,0.0,0.0,1.0,0.0,42208933.0
P04788,Fabio Thomas,24.0,Scotland,Zamalek (loan),Goalkeeper,21.0,0.0,1.0,2.0,0.0,37700000.0
P02966,Carlos Moore Abdullah,25.0,Swe,Ajax (loan),GK,33.0,0.0,2.0,5.0,0.0,49510000.0
P03392,Ivan Z. Singh,20.0,Ned,Liverpool,RB,10.0,0.0,1.0,0.0,0.0,32500000.0
P02561,Omar Fernandez,24.0,Fra,Manchester United,Forward,27.0,0.0,1.0,2.0,0.0,32500000.0
P04897,Henry Brown,22.0,Unknown,PSV  Eindhoven,Goalkeeper,10.0,0.0,0.0,1.0,0.0,16791956.0
P02636,Marco Abdullah,27.0,Ghana,Zamalek,FWD,0.0,2.0,0.0,2.0,0.0,32500000.0
P03531,andres me nsah,27.0,Deu,Sporting,CAM,33.0,0.0,0.0,1.0,0.0,39310000.0
P00376,Mason Smith,33.0,Pol,Bayern Munich,DEF,26.0,0.0,1.0,0.0,1.0,41427715.0
P01909,Hassan Fernandez,17.0,Sweden,Benfica,RB,10.0,0.0,1.0,1.0,0.0,31756000.0
P04333,Noah ONeill,25.0,Wales,Chelsea,GK,11.0,0.0,0.0,3.0,0.0,32500000.0
P04380,Alexander Johnson,25.0,Eng,RB Leipzig,CDM,15.0,0.0,1.0,2.0,0.0,32500000.0
P04028,Jackso Mensah,29.0,Ivory Coast,AC Milan,DEF,5.0,1.0,1.0,0.0,0.0,38020000.0
P01605,Samuel G. Jones,24.0,Deu,PSV Eindhoven,MF,23.0,6.0,1.0,1.0,0.0,78202000.0
P01119,Noah Singh,22.0,Eng,Atletico  Madrid,Defender,27.0,2.0,3.0,3.0,0.0,44100000.0
P03678,Logan Lopez,21.0,Unknown,Lazio,RM,0.0,0.0,3.0,4.0,0.0,32500000.0
P03491,Jacob-Garcia,24.0,Dnk,Manchester United,DEF,0.0,0.0,3.0,2.0,0.0,32500000.0
P04865,Liam Schmidt,25.0,Ngr,PSV Eindhoven,CB,4.0,0.0,0.0,0.0,0.0,32500000.0
P02959,Marco Mesah,18.0,Scotland,RB Leipzig,ST,29.0,3.0,0.0,1.0,0.0,32500000.0
P01995,IVAN FERNANDEZ,25.0,Wal,Liverpool,Goalkeeper,29.0,0.0,2.0,2.0,0.0,18807804.0
P04956,diego k. mensah,26.0,Wales,Borussia Dortmund,Midfielder,30.0,3.0,1.0,2.0,0.0,63400000.0
P04356,Hassan Brown,27.0,Germany,Manchester City,ST,70.0,7.0,1.0,2.0,0.0,40154750.0
P02377,andres okeke,23.0,Gh,Rangers,Defender,10.0,0.0,0.0,30.0,0.0,32500000.0
P01343,Sergio Moore,27.0,Usa,Bayern Munich,MF,25.0,2.0,6.0,4.0,0.0,31000000.0
P00321,EEzequiel Miller,25.0,Sweden,Manchester United,DEF,24.0,0.0,0.0,4.0,0.0,32500000.0
P01620,Mason Russo,31.0,Gh,Barcelona,Goalkeeper,32.0,0.0,2.0,0.0,0.0,37300000.0
P03714,ibrahim novak,25.0,Espp,Manchester City,RM,37.0,0.0,5.0,4.0,0.0,20200000.0
P02061,Jackson Singh,28.0,Sweden,Barcelona,DEF,3.0,0.0,0.0,1.0,0.0,20280000.0
P02220,Omar Popov,16.0,Usa,Real Madrid,RB,0.0,0.0,2.0,7.0,0.0,32500000.0
P01674,Levi Hernándz,25.0,Unknown,Inter Milan,FWD,0.0,3.0,0.0,0.0,0.0,5700000.0
P00261,Daniel Y. Nguyen,28.0,Unknown,Celtic (loan),FWD,43.0,14.0,3.0,0.0,0.0,32500000.0
P04418,MICHAEL MARTINEZ,21.0,Ngr,Zamalek (loan),RMM,24.0,0.0,2.0,4.0,0.0,32500000.0
P02040,Adebayo Costa,25.0,Eng,Borussia Dortmund,FWD,32.0,10.0,0.0,4.0,0.0,18861000.0
P00902,Ahmed O'Neill,25.0,Eng,Feyenoord (loan),DEF,24.0,0.0,1.0,4.0,0.0,36500000.0
P03745,lucas hernandez,26.0,Nige Ria,Arsenal,CAM,21.0,0.0,0.0,5.0,0.0,24970000.0
P02027,Elijah Taylor Kowalski,32.0,Netherlands,Real Madrid,DEF,16.0,0.0,0.0,4.0,0.0,38100000.0
P01918,Levi Davis,31.0,Eng,Bayern Munich,RM,70.0,0.0,2.0,9.0,0.0,19761596.0
P01829,Marco Williams,27.0,Unknown,Atletico Madrid,DEF,25.0,1.0,0.0,30.0,0.0,43876176.0
P01574,Samuel Jones,24.0,Argentina,Borussia Dortmund,RB,6.0,0.0,10.0,0.0,0.0,44638152.0
P04395,Noah Abdullh,25.0,Por,Feyenoord,Midfielder,32.0,5.0,0.0,4.0,0.0,39997000.0
P04209,Lucas M. Silva,25.0,Sweden,Real Madrid,AM,25.0,0.0,0.0,0.0,0.0,7980000.0
P00225,Ahmed-Rossi,23.0,Wales,Manchester City,Defender,19.0,0.0,2.0,3.0,0.0,32500000.0
P00724,chukwu jackson,26.0,Spain,Lazio,CDM,11.0,0.0,1.0,0.0,0.0,41021867.0
P04486,samuel russo,31.0,Arg,Barcelona,Midfielder,15.0,2.0,2.0,3.0,0.0,32500000.0
P01142,Diego O'Neill,25.0,Brazil,Manchester United,Midfielder,20.0,1.0,0.0,0.0,0.0,45230000.0
P02763,Ahmed Ali,23.0,Essp,Sporting,Forward,15.0,4.0,0.0,1.0,0.0,57331000.0
P00847,Nicolas Novak,25.0,Argentina,Ce ltic,ST,23.0,5.0,0.0,1.0,0.0,47590935.0
P02552,Ahmed B.. Nguyen,20.0,Portugal,Benfica,CB,1.0,0.0,0.0,0.0,0.0,45100000.0
P02929,Ethan-Novak,25.0,Ivory Coast,Manchestr United,LB,4.0,0.0,0.0,1.0,0.0,8995000.0
P00118,Noah Okeke,26.0,Ned,Zamalek,RB,22.0,0.0,2.0,2.0,0.0,32500000.0
P00646,Carlos-Hernandez,22.0,Dnk,Barcelona,RB,55.0,0.0,0.0,4.0,0.0,17074381.0
P00004,Omar L. Johnson,22.0,Pol,PSV Eindhoven,Midfielder,31.0,2.0,0.0,1.0,0.0,46139286.0
P04171,Serrgio-Jones,25.0,Spain,Porto,LM,21.0,0.0,2.0,0.0,0.0,48790856.0
P00468,Ibrahim-Davis,21.0,Ned,BBenfica,LM,9.0,0.0,0.0,1.0,0.0,28400000.0
P00006,Omar Müller,19.0,Wales,Arsenal,DEF,9.0,0.0,0.0,1.0,0.0,43700000.0
P00920,Chukwu Williams,24.0,Argentina,Feyenoord,LB,33.0,0.0,5.0,8.0,0.0,32500000.0
P02596,Carlos Rossi,23.0,Argentina,Ajax,MF,21.0,0.0,4.0,3.0,0.0,23700000.0
P01064,Lucas-Anderson,26.0,Gh,AC Milan,ST,30.0,2.0,0.0,0.0,0.0,43560000.0
P02591,benjamin abdullah,25.0,Denmark,Tottenham,DEF,19.0,1.0,0.0,7.0,0.0,32500000.0
P00243,Logan Abdullah,25.0,Spain,Liverpool  (loan),Goalkeeper,16.0,0.0,0.0,2.0,0.0,40949000.0
P01161,Mateo Nguyen Kahn,28.0,Côte D'Ivoire,Juventuss,CDM,33.0,0.0,6.0,2.0,0.0,61400000.0
P02871,Daniel Jones,25.0,Swe,Paris Saint-Germain,GK,52.0,0.0,0.0,2.0,0.0,34600000.0
P03736,Oliver-Gonzalez,24.0,Côte D'Ivoire,Rangers,Goalkeeper,3.0,0.0,0.0,1.0,0.0,32500000.0
P02398,Liam Martin,17.0,Nigeria,PSV Eindhoven,RB,30.0,0.0,30.0,5.0,0.0,11923214.0
P03518,AHMED R. ABdULLAH,26.0,Unknown,Bnfica,RM,31.0,0.0,2.0,4.0,0.0,30500000.0
P03422,William I. Singh,31.0,United States,Arsenal,FWD,18.0,0.0,0.0,1.0,0.0,32500000.0
P02564,Marco Nguyen,20.0,Ghana,Ajax,Forward,28.0,6.0,3.0,0.0,0.0,48400000.0
P01606,ethan k. fernandez,25.0,Swe,PSV Eindhoven,CDM,11.0,0.0,1.0,0.0,0.0,29490000.0
P04829,Henry Brown,23.0,England,Manchester United,CB,11.0,0.0,0.0,2.0,0.0,31627259.0
P02325,Sergio Davis,22.0,Usa,Liverpool,Goalkeeper,0.0,0.0,1.0,3.0,0.0,27768091.0
P02710,Lucas K. O'Neill,25.0,Gh,AC Milan,CB,25.0,0.0,3.0,0.0,0.0,32500000.0
P04399,Diego T. Kowalski,26.0,Ned,Paris Saint-Germain,Forward,28.0,0.0,0.0,0.0,0.0,14043384.0
P01313,Sergio Hernandez,26.0,Pol,Tottenham,LB,18.0,0.0,3.0,5.0,0.0,32500000.0
P03449,Liam O'Neill,20.0,Deu,Atletico Madrid,GK,11.0,0.0,2.0,3.0,0.0,21000000.0
P03813,Michael-Santos,28.0,Côte D'Ivoire,Bayern Munich,CDM,29.0,0.0,1.0,1.0,0.0,21007099.0
P04656,Ahmed Martinez,25.0,Por,Juventus,Forward,21.0,8.0,2.0,2.0,0.0,14030000.0
P02363,Hassan Martinez,30.0,United States,Arsenal,DEF,19.0,0.0,1.0,6.0,0.0,33329000.0
P01976,Liam Martinez,24.0,Fra,Sevilla (loan),LB,13.0,0.0,0.0,2.0,1.0,47598116.0
P03515,Benjamin Russo,23.0,Eng,Celtic,LB,0.0,0.0,0.0,2.0,0.0,32500000.0
P01762,Kofi Khan,25.0,Spain,PSV Eindhoven,Forward,18.0,0.0,1.0,1.0,0.0,37842058.0
P02740,Liam U. Silva,19.0,Ivory Coast,Celtic,GK,4.0,0.0,0.0,1.0,1.0,41880000.0
P04845,Levi Taylor,25.0,Swe,AC M ilan,LM,5.0,0.0,1.0,3.0,0.0,32500000.0
P02473,Hassan Costa,30.0,Brazil,Tottenham,FWD,52.0,15.0,5.0,8.0,0.0,32500000.0
P04008,Luis Schmidt,18.0,Fra,Atletico Madrid,GK,22.0,0.0,2.0,3.0,0.0,18741368.0
P01494,Ibrahim Hernandze,28.0,Spain,Inter Milan,Forward,32.0,8.0,5.0,10.0,0.0,32500000.0
P04207,Liam Wilson,30.0,Po,Manchester City,Midfielder,18.0,0.0,0.0,7.0,0.0,32799999.999999996
P02159,Yusuf Singh,31.0,Poland,Feyenoord,LB,19.0,0.0,0.0,2.0,0.0,38100000.0
P01170,Fabio Mensah,25.0,Unknown,Sporting,RM,22.0,0.0,0.0,0.0,0.0,41021000.0
P04517,Ivan Davis,28.0,Esp,Bayern Munich,RM,35.0,0.0,1.0,7.0,0.0,17358247.0
P00233,Levi Z. Khan,29.0,Unknown,Chelsea,MF,70.0,1.0,20.0,4.0,0.0,32700000.000000004
P00067,benjamin mEnsah,27.0,Unknown,AC Milan,ST,25.0,6.0,0.0,1.0,0.0,32500000.0
P01604,Carlos Popov,25.0,Spain,Napoli,RB,3.0,0.0,0.0,1.0,0.0,10300000.0
P03284,Luis Müller,35.0,Scotland,Sevilla,Goalkeeper,34.0,0.0,40.0,2.0,0.0,26329422.0
P03597,Sebastian C. Schmidt,27.0,Denmark,Porto,CAM,8.0,0.0,0.0,2.0,0.0,14500000.0
P00126,Ezequiel Martinez,25.0,Dnk,Rangers,LM,0.0,0.0,1.0,2.0,0.0,32500000.0
P01297,Yusuf Martin,19.0,Ivory Coast,Ajax,Defender,30.0,0.0,2.0,3.0,0.0,32287797.0
P01977,Ezequiel Abdullah,25.0,Pol,Lazio,LM,39.0,0.0,1.0,3.0,5.0,32500000.0
P04518,Elijah Martin,23.0,Brazil,RB  Leipzig  (loan),CB,31.0,10.0,0.0,2.0,0.0,32500000.0
P04482,Ethan Novak,28.0,Nigeria,Real Madrid,Goalkeeper,0.0,0.0,2.0,2.0,0.0,32500000.0
P02076,Fabio Wilson,22.0,Ned,Zamalek,RM,10.0,0.0,0.0,2.0,0.0,15885000.0
P03087,Logan Thomas,16.0,Eng,Borussia Dortmund,MF,15.0,0.0,2.0,1.0,0.0,18009000.0
P04346,Liam-Taylor,25.0,Usa,Manchester City,DEF,15.0,1.0,2.0,4.0,0.0,32500000.0
P03346,Omar Smith,26.0,Côte D'Ivoire,RB Leipzig,Midfielder,5.0,2.0,10.0,0.0,0.0,44347000.0
P04465,William Gonzalez,25.0,Ivory Coast,Barcelona,FWD,0.0,7.0,2.0,3.0,0.0,10459000.0
P02798,Levi Nguyen,25.0,Ghana,Atletico Madrid,GK,12.0,0.0,0.0,0.0,0.0,27107560.0
P00919,alexander williams,19.0,England,Benfica,ST,26.0,8.0,0.0,0.0,0.0,61300000.0
P01647,William Williams,22.0,Unknown,Feyenoord,LM,20.0,0.0,20.0,3.0,0.0,32500000.0
P00365,Mateo N. Hernandez,29.0,Eng,Celtic,ST,2.0,2.0,0.0,1.0,0.0,32500000.0
P03288,Adebayo Popov,21.0,Gh,Barcelona,CDM,0.0,0.0,0.0,1.0,0.0,31223748.0
P02126,James Davis,26.0,Ned,Sporting,Goalkeeper,39.0,0.0,0.0,4.0,0.0,32500000.0
P04124,Elijah Mensah,25.0,United States,Porto,CB,0.0,0.0,1.0,4.0,0.0,32500000.0
P00526,Mason Williams,25.0,Por,Feyenoord,DEEF,27.0,0.0,2.0,2.0,0.0,32500000.0
P00056,Logan Schmidt,26.0,Dnk,Arsenal,Forward,26.0,11.0,4.0,3.0,0.0,38764000.0
P00639,Yusuf Schmidt,31.0,Côte D'Ivoire,Manchester  Citty,GK,14.0,0.0,1.0,2.0,0.0,38700000.0
P00303,Ezequil-Smith,26.0,Bra,Cel tic,Forward,38.0,11.0,5.0,3.0,0.0,30686637.0
P02767,Chukwu Jones,25.0,Swe,Tottenham,DEF,18.0,0.0,1.0,3.0,0.0,55228492.0
P01277,Liam-Garcia,22.0,Ngr,Zamalek,FWD,28.0,7.0,1.0,1.0,0.0,60811321.0
P02056,Omar Kowalski,25.0,Esp,Chelsea,RM,34.0,0.0,5.0,2.0,0.0,46500000.0
P03645,Lucas-Jones,22.0,Sco,Al Ahly (loan),Defender,4.0,0.0,0.0,0.0,0.0,24000000.0
P04144,Carlos Fernandez,23.0,Nigeria,Feyenoord,Defender,15.0,0.0,0.0,2.0,0.0,32500000.0
P02879,Sergio Ali,23.0,Francee,Liverpool,Midfielder,17.0,0.0,0.0,3.0,0.0,50679453.0
P04203,Hassan Jones,27.0,Spain,Liverpool,FWD,15.0,0.0,2.0,0.0,0.0,18700000.0
P02287,Diego aJckson,25.0,Unknown,amalek,CB,3.0,0.0,0.0,1.0,0.0,36500000.0
P02262,Adebayo-Hernández,27.0,Usa,Sporting,MF,22.0,1.0,2.0,1.0,0.0,42400000.0
P02297,KOFI A BDULLAH,28.0,Fracne,Feyenoord,CB,23.0,0.0,1.0,0.0,1.0,32500000.0
P01754,Levi X. Brown,32.0,S Co,Napoli,RM,10.0,0.0,0.0,5.0,0.0,23665000.0
P01969,Hassan Anderson,28.0,Ghana,Sevilla,CB,1.0,0.0,0.0,1.0,0.0,15160000.0
P04352,Mohamed Lopez,26.0,Deu,PSV Eindhoven,Forward,19.0,0.0,2.0,1.0,0.0,41126000.0
P03118,Mason-Brown,19.0,Wal,Tottenham,RM,28.0,0.0,6.0,2.0,0.0,20809703.0
P02394,mason silva,27.0,Wal,Zamalek,GK,18.0,0.0,0.0,2.0,0.0,23260000.0
P00524,James Okeke,27.0,Gh,Barcelona,GK,0.0,0.0,1.0,0.0,0.0,49320563.0
P03901,Jacob Johnson,33.0,Nigeria,Celtic,MF,22.0,0.0,3.0,2.0,0.0,24732000.0
P03123,Benjamin Gonzalez,25.0,United Tsates,Benfica,Defender,70.0,1.0,2.0,3.0,0.0,32500000.0
P04157,Adebayo Jones,21.0,Ngr,Feyenoord,CB,27.0,0.0,4.0,2.0,0.0,32500000.0
P01970,Jackson Mensah,16.0,Fra,Al Ahly,RB,5.0,0.0,0.0,0.0,0.0,25978000.0
P00672,Benjamin Taylor,17.0,Nigeria,Manchester United,Defender,0.0,2.0,0.0,5.0,0.0,49600000.0
P04189,Liam Popov Kowalski,17.0,Ghana,Ajax,LB,11.0,0.0,0.0,0.0,0.0,36450000.0
P00667,Samuel G. Thomas,25.0,Por,Manchester United,LM,22.0,0.0,0.0,2.0,0.0,32500000.0
P04339,Samuel Wilson,22.0,Argentina,Zamalek,ST,30.0,12.0,1.0,5.0,0.0,88310000.0
P01888,Mason L. Müller,25.0,Nigeria,Ajax,Forward,0.0,14.0,1.0,4.0,0.0,19163250.0
P03267,Michael Thomas,22.0,Ned,Tottenham,ST,29.0,11.0,1.0,0.0,0.0,47700000.0
P00281,Lucas Hernández Müller,30.0,United States,AC Milan,FWD,27.0,4.0,30.0,9.0,0.0,20252640.0
P01720,Ahmed-Müller,30.0,Fra,Celtic,Midfielder,12.0,1.0,0.0,0.0,0.0,43031000.0
P02948,Kofi Moore,25.0,Wl,Celtic (loan),DEF,22.0,0.0,1.0,1.0,0.0,32500000.0
P00900,Sebastian Costa,28.0,Eng,PSV Eindhoven,CDM,18.0,0.0,0.0,0.0,0.0,32500000.0
P04851,Andres Thomas,30.0,Unknown,Napoli,LM,22.0,0.0,1.0,5.0,0.0,20836000.0
P00761,Benjamin Wilson,26.0,Wales,AC Milan,GK,22.0,0.0,1.0,20.0,0.0,16600000.000000002
P01907,Jacob-Kowalski,23.0,Deu,Sevilla,Goalkeeper,42.0,0.0,3.0,8.0,0.0,20066532.0
P04043,Sebastian Davis,20.0,United States,Napoli,DEF,14.0,0.0,2.0,0.0,0.0,40277880.0
P03824,Ivan Mensah,25.0,Ngr,PSV  Eindhoven,LB,26.0,0.0,0.0,3.0,0.0,4393000.0
P04139,Samuel-Williams,27.0,Ivory Coast,Arsenal,Midfielder,47.0,5.0,50.0,0.0,0.0,72845994.0
P03819,Ivan Lopez,25.0,Wal,Lazio,LM,34.0,0.0,4.0,10.0,0.0,32500000.0
P04301,Sergio Khan,28.0,Usa,AC Milan,Defender,41.0,0.0,6.0,5.0,0.0,64667505.0
P02594,Oliver Wilson,24.0,Argentina,Chelsea,GK,22.0,0.0,3.0,4.0,0.0,32500000.0
P04165,Benjamin Rodriguez,25.0,Poland,Liverpool,Goalkeeper,30.0,0.0,1.0,2.0,0.0,12423285.0
P03032,OMAR JOHNSON,28.0,Unknnown,Paris Saint-Germain,DEF,0.0,0.0,1.0,5.0,0.0,26917705.0
P03580,Ethan Russo,24.0,Scotland,Ajax,GK,4.0,0.0,0.0,1.0,0.0,25900000.0
P02833,Ivan V. Rodriguez,16.0,Ngr,Inter Milan,CDM,8.0,0.0,0.0,10.0,0.0,32500000.0
P03473,DIEGO ABDULLAH,20.0,England,Benfica,Forward,37.0,10.0,0.0,1.0,0.0,22800000.0
P00138,Jacob Jones,27.0,Denma Rk,Tottenham,LB,70.0,0.0,1.0,2.0,0.0,15500000.0
P02181,Mohamed N. Schmidt,25.0,Germany,AC Milan,FWD,26.0,5.0,1.0,4.0,0.0,8295437.0
P02129,hassan taylor,26.0,Poland,Zamalek,RB,13.0,0.0,0.0,20.0,0.0,20725967.0
P03178,Adebayo Nguyen,23.0,Germany,Ac Milan,Forward,6.0,0.0,1.0,1.0,0.0,34591000.0
P04262,Carlos ALi,22.0,Unknown,Juventus,RB,14.0,0.0,2.0,0.0,0.0,32500000.0
P04345,Samuel Ali,20.0,Wales,Manchester City,Midfielder,7.0,3.0,0.0,0.0,0.0,23990000.0
P01332,Michael-Schmidt,25.0,Eng,Feyenoord,DEF,19.0,0.0,0.0,5.0,0.0,32500000.0
P02018,Kofi Gonzalez,29.0,Ivory Coast,Paris Saint-Germain,GK,19.0,0.0,0.0,1.0,0.0,32500000.0
P02483,Sergio RoSsi,26.0,Or,Juventus,CAM,4.0,0.0,10.0,0.0,0.0,34570000.0
P01359,Mateo Smith,29.0,Argentina,Manchester City,RM,28.0,0.0,6.0,2.0,0.0,47731000.0
P01330,SerGio-O'Neill,27.0,Ni Geria,Roma,RB,0.0,0.0,4.0,4.0,0.0,32500000.0
P02151,luis novak,22.0,Ep,Benfica,DEF,3.0,0.0,0.0,1.0,0.0,43950000.0
P02123,liam schmidt,30.0,Deu,Sevilla,RB,9.0,0.0,1.0,1.0,0.0,32500000.0
P03982,Levi Schmidt,25.0,Denmark,Al Ahly,GK,25.0,1.0,2.0,3.0,0.0,12010743.0
P01253,Jacob Müller,22.0,Scotland,Porto,DEF,0.0,0.0,5.0,11.0,0.0,32500000.0
P03279,Daniel Q. usso,21.0,Wales,Lazio,CB,43.0,0.0,1.0,0.0,0.0,32000000.0
P03375,Jackson Thomas Mensah,25.0,Eng,Benfic a,FWD,0.0,12.0,3.0,0.0,0.0,91714981.0
P02815,Ibrahim Schmidt,28.0,Unknown,RB Leipzig,MF,21.0,1.0,1.0,1.0,0.0,21063000.0
P01849,Elijah Costa,34.0,Eng,Benfica,CB,23.0,0.0,2.0,5.0,0.0,36255023.0
P03038,Levi-Garcia,22.0,Denmark,Roma,MF,29.0,5.0,7.0,7.0,0.0,67039000.0
P00389,Ibrahim Schmidt,24.0,Portugal,Feyenoord,DEF,29.0,1.0,7.0,5.0,0.0,59885000.0
P00236,jackson j. williams,21.0,Por,PSV Eindhoven,CDM,11.0,0.0,0.0,0.0,0.0,22800000.0
P01078,marco ali,24.0,United States,Ajax,MF,0.0,0.0,0.0,3.0,0.0,45900000.0
P01985,yusuf schmidt,33.0,Brazil,Rangers,ST,29.0,10.0,1.0,2.0,0.0,32500000.0
P04364,Ethan Taylor,31.0,United States,Lazio,ST,26.0,13.0,3.0,2.0,0.0,49400000.0
P03963,MichaeL Khan,33.0,Ivory Coast,F eyenoord,DEF,27.0,0.0,1.0,0.0,0.0,18405140.0
P00771,Ivan-Martin,23.0,Unknown,Borussia Dortmund,CAM,27.0,0.0,0.0,3.0,0.0,32500000.0
P02166,Lucas Jones,25.0,Eng,Napoli,FWD,3.0,3.0,0.0,2.0,0.0,32500000.0
P00674,Liam Jones,25.0,Fra,Zamalek,DEF,26.0,0.0,2.0,4.0,0.0,45043000.0
P00250,mohamed z. mensah,23.0,Nigeria,Bayern Mnich,Goalkeeper,4.0,0.0,0.0,0.0,0.0,35288000.0
P01575,Ezequiel Khan,25.0,Fra,Sevilla,MF,10.0,0.0,1.0,1.0,0.0,40600000.0
P03420,jacob garcia,27.0,Unknown,Roma,ST,14.0,4.0,1.0,0.0,0.0,15558414.0
P02082,mateO-gonzalez,31.0,Ghana,Inter Milan,CCB,26.0,0.0,2.0,2.0,0.0,32500000.0
P01824,Mohamed Lopez,25.0,Ngr,Liverpool,DEF,14.0,0.0,2.0,3.0,0.0,34840000.0
P00717,Nicolas Johnson,28.0,Dnk,Rangers,CDM,14.0,0.0,1.0,2.0,0.0,32500000.0
P04669,Carlos Smith,25.0,Ned,Atleticco Madrid,DEF,21.0,0.0,1.0,4.0,0.0,24300000.0
P02049,Mason Martinez,23.0,Fra,Borussia Dortmund,Forward,32.0,11.0,50.0,1.0,0.0,25460000.0
P04179,Chukwu-Brown,24.0,Wal,Napoli,CAM,19.0,0.0,1.0,0.0,0.0,32500000.0
P02725,Mason Mensah,32.0,Bra,Napoli,FWD,26.0,0.0,2.0,3.0,0.0,35725065.0
P04522,Ethan Moore,26.0,Sco,Sporting,CDM,0.0,0.0,0.0,1.0,0.0,19370000.0
P01461,Levi O'Neill,21.0,Nigeria,Sporting,LB,20.0,0.0,5.0,0.0,0.0,25133000.0
P01669,Omar Popov,26.0,Scotland,Manchester City,FWD,0.0,0.0,4.0,5.0,0.0,41120000.0
P02757,Jacob Martin,21.0,Unknown,Al Ahyl,RM,10.0,0.0,0.0,2.0,0.0,32500000.0
P02001,EZEQUIEL G. BROWN,24.0,Bra,Celtic,CDM,18.0,0.0,0.0,0.0,0.0,27700000.0
P00405,Elijah Johnson,25.0,Sweden,RB Leipzig,CAM,46.0,0.0,6.0,9.0,0.0,31200000.0
P00385,Jacob Abdullah,25.0,Eng,Benfica,LM,19.0,0.0,1.0,3.0,0.0,32500000.0
P04536,JAMES RUSSO,23.0,Esp,Barcelona,CAM,10.0,0.0,1.0,1.0,0.0,39100000.0
P02153,Chukwu Popov,25.0,England,Ajax,MF,16.0,1.0,0.0,1.0,0.0,15763000.0
P01634,Omar Martin,18.0,Unknown,Real Marid,LM,30.0,0.0,2.0,2.0,0.0,39843000.0
P04587,jackson-popov,25.0,P Or,Arsenal,CAM,26.0,0.0,2.0,2.0,0.0,42500000.0
P03926,Ibrahim Williams,36.0,Fra,Bayern Munich,CB,2.0,0.0,0.0,0.0,0.0,12584000.0
P04159,Luis Taylor,21.0,Denmark,Rangers,CB,9.0,0.0,1.0,1.0,0.0,53280000.0
P00224,William Anderson,27.0,Deu,Bayern Munich,Forward,17.0,10.0,3.0,1.0,0.0,32500000.0
P02194,Diego Khan,33.0,Ivory Coast,Napoli,MF,32.0,0.0,0.0,0.0,0.0,19158000.0
P03137,Hassan Moore,30.0,Unknown,Porto,RM,25.0,0.0,2.0,4.0,0.0,32500000.0
P01825,Ivan-Mensah,25.0,Nigeria,Tottenham,ST,22.0,3.0,0.0,0.0,0.0,20700000.0
P04601,Luis Khan,28.0,Pol,Zamalek,Forward,27.0,9.0,5.0,4.0,0.0,32500000.0
P00798,Noah Moore,25.0,England,Liverpool (loan),Defender,23.0,0.0,2.0,2.0,0.0,23186341.0
P02872,Mohamed Rossi Miller,27.0,England,Celitc,Midfielder,70.0,6.0,3.0,6.0,0.0,75107899.0
P00010,ADEBAYO S. NOVAK,27.0,United States,Liverpool,LM,33.0,0.0,2.0,7.0,0.0,32500000.0
P01839,Adebayo Miller,20.0,Dnk,Benfica,DEF,0.0,0.0,0.0,0.0,0.0,20900000.0
P00256,Henry Hernández,19.0,Fra,AC Milan,DEF,24.0,0.0,0.0,6.0,0.0,25100000.0
P04509,Ivan Mülleer Novak,17.0,Por,Juventuss,R B,23.0,0.0,0.0,2.0,0.0,39945916.0
P01582,Samuel Jackson,31.0,Swwe,Sporting,CDM,0.0,0.0,2.0,30.0,1.0,29220000.0
P02957,Mohamed Martin,19.0,Fra,Celtic (loan),MF,0.0,7.0,1.0,6.0,0.0,69352610.0
P00925,ELIJAH NOVAK,20.0,Arg,Ajax,Defender,27.0,0.0,20.0,0.0,0.0,24348117.0
